date,region,hospitalized_with_symptoms,intensive_therapy,total_hospitalized,domestic_isolation,total_positive,new_positive,recovered,deaths,total_cases
2020-06-18 17:00:00,Puglia,34,1,35,271,306,3,3675,538,4519
2020-06-18 17:00:00,Sardegna,10,0,10,21,31,1,1204,132,1367
2020-06-18 17:00:00,Sicilia,24,3,27,610,637,2,2547,280,3464
2020-06-18 17:00:00,Toscana,23,13,36,402,438,2,8664,1093,10195
2020-06-18 17:00:00,Umbria,5,2,7,9,16,0,1344,77,1437
2020-06-18 17:00:00,Valle d'Aosta,5,0,5,1,6,0,1040,145,1191
2020-06-18 17:00:00,Veneto,33,1,34,573,607,8,16632,1994,19233
2020-06-19 17:00:00,Abruzzo,53,1,54,353,407,1,2414,459,3280
2020-06-19 17:00:00,Basilicata,0,1,1,7,8,0,366,27,401
2020-06-19 17:00:00,Calabria,18,0,18,16,34,0,1034,97,1165
2020-06-19 17:00:00,Campania,47,3,50,75,125,0,4059,431,4615
2020-06-19 17:00:00,Emilia-Romagna,145,11,156,1063,1219,27,22727,4224,28170
2020-06-19 17:00:00,Friuli Venezia Giulia,16,0,16,69,85,2,2875,343,3303
2020-06-19 17:00:00,Lazio,247,38,285,703,988,9,6181,826,7995
2020-06-19 17:00:00,Liguria,66,3,69,180,249,7,8121,1540,9910
2020-06-19 17:00:00,Lombardia,1537,60,1597,12448,14045,157,62096,16534,92675
2020-06-19 17:00:00,Marche,14,0,14,546,560,0,5214,994,6768
2020-06-19 17:00:00,Molise,2,0,2,51,53,1,365,23,441
2020-06-19 17:00:00,P.A. Bolzano,3,1,4,71,75,2,2248,292,2615
2020-06-19 17:00:00,P.A. Trento,2,0,2,54,56,1,3936,466,4458
2020-06-19 17:00:00,Piemonte,363,22,385,1793,2178,26,24971,4039,31188
2020-06-19 17:00:00,Puglia,31,1,32,223,255,1,3727,538,4520
2020-06-19 17:00:00,Sardegna,10,0,10,20,30,1,1206,132,1368
2020-06-19 17:00:00,Sicilia,21,5,26,124,150,3,2640,280,3070
2020-06-19 17:00:00,Toscana,18,12,30,393,423,10,8687,1095,10205
2020-06-19 17:00:00,Umbria,5,2,7,10,17,1,1344,77,1438
2020-06-19 17:00:00,Valle d'Aosta,4,0,4,0,4,0,1041,146,1191
2020-06-19 17:00:00,Veneto,30,1,31,551,582,2,16655,1998,19235
2020-06-20 17:00:00,Abruzzo,49,3,52,352,404,1,2418,459,3281
2020-06-20 17:00:00,Basilicata,0,1,1,7,8,0,366,27,401
2020-06-20 17:00:00,Calabria,18,0,18,12,30,3,1040,97,1167
2020-06-20 17:00:00,Campania,48,1,49,76,125,0,4059,431,4615
2020-06-20 17:00:00,Emilia-Romagna,140,11,151,1056,1207,28,22761,4230,28198
2020-06-20 17:00:00,Friuli Venezia Giulia,16,1,17,66,83,1,2877,344,3304
2020-06-20 17:00:00,Lazio,247,39,286,701,987,14,6195,827,8009
2020-06-20 17:00:00,Liguria,61,3,64,186,250,10,8125,1545,9920
2020-06-20 17:00:00,Lombardia,1401,54,1455,12456,13911,165,62372,16557,92840
2020-06-20 17:00:00,Marche,13,0,13,526,539,0,5235,994,6768
2020-06-20 17:00:00,Molise,2,0,2,51,53,0,365,23,441
2020-06-20 17:00:00,P.A. Bolzano,3,1,4,72,76,0,2250,292,2618
2020-06-20 17:00:00,P.A. Trento,1,0,1,50,51,0,3941,466,4458
2020-06-20 17:00:00,Piemonte,358,17,375,1713,2088,27,25082,4045,31215
2020-06-20 17:00:00,Puglia,32,1,33,187,220,5,3765,540,4525
2020-06-20 17:00:00,Sardegna,9,0,9,19,28,1,1209,132,1369
2020-06-20 17:00:00,Sicilia,21,5,26,114,140,0,2650,280,3070
2020-06-20 17:00:00,Toscana,19,12,31,383,414,2,8698,1095,10207
2020-06-20 17:00:00,Umbria,5,2,7,10,17,0,1343,78,1438
2020-06-20 17:00:00,Valle d'Aosta,4,0,4,2,6,2,1041,146,1193
2020-06-20 17:00:00,Veneto,27,1,28,547,575,3,16661,2002,19238
2020-06-21 17:00:00,Abruzzo,50,3,53,350,403,0,2419,459,3281
2020-06-21 17:00:00,Basilicata,1,0,1,7,8,0,366,27,401
2020-06-21 17:00:00,Calabria,17,0,17,19,36,6,1040,97,1173
2020-06-21 17:00:00,Campania,41,1,42,84,126,2,4060,431,4617
2020-06-21 17:00:00,Emilia-Romagna,131,12,143,1029,1172,23,22818,4231,28221
2020-06-21 17:00:00,Friuli Venezia Giulia,16,0,16,62,78,1,2883,344,3305
2020-06-21 17:00:00,Lazio,247,39,286,705,991,8,6199,827,8017
2020-06-21 17:00:00,Liguria,59,2,61,187,248,7,8130,1549,9927
2020-06-21 17:00:00,Lombardia,1260,53,1313,12530,13843,128,62555,16570,92968
2020-06-21 17:00:00,Marche,14,0,14,513,527,0,5247,994,6768
2020-06-21 17:00:00,Molise,2,0,2,38,40,0,378,23,441
2020-06-21 17:00:00,P.A. Bolzano,4,1,5,70,75,4,2255,292,2622
2020-06-21 17:00:00,P.A. Trento,0,0,0,53,53,5,3944,466,4463
2020-06-21 17:00:00,Piemonte,356,19,375,1638,2013,26,25177,4051,31241
2020-06-21 17:00:00,Puglia,32,1,33,189,222,2,3765,540,4527
2020-06-21 17:00:00,Sardegna,9,0,9,19,28,0,1209,132,1369
2020-06-21 17:00:00,Sicilia,20,6,26,115,141,2,2651,280,3072
2020-06-21 17:00:00,Toscana,19,9,28,337,365,3,8750,1095,10210
2020-06-21 17:00:00,Umbria,4,1,5,10,15,0,1345,78,1438
2020-06-21 17:00:00,Valle d'Aosta,4,0,4,1,5,0,1042,146,1193
2020-06-21 17:00:00,Veneto,28,1,29,554,583,7,16660,2002,19245
2020-06-22 17:00:00,Abruzzo,49,3,52,342,394,1,2428,460,3282
2020-06-22 17:00:00,Basilicata,1,0,1,7,8,0,366,27,401
2020-06-22 17:00:00,Calabria,15,0,15,18,33,1,1044,97,1174
2020-06-22 17:00:00,Campania,40,0,40,93,133,7,4060,431,4624
2020-06-22 17:00:00,Emilia-Romagna,129,12,141,1013,1154,22,22854,4235,28243
2020-06-22 17:00:00,Friuli Venezia Giulia,15,0,15,57,72,0,2889,344,3305
2020-06-22 17:00:00,Lazio,201,23,224,721,945,8,6250,830,8025
2020-06-22 17:00:00,Liguria,58,1,59,191,250,8,8133,1552,9935
2020-06-22 17:00:00,Lombardia,1047,51,1098,12540,13638,143,62900,16573,93111
2020-06-22 17:00:00,Marche,13,0,13,492,505,3,5275,994,6774
2020-06-22 17:00:00,Molise,3,0,3,40,43,3,378,23,444
2020-06-22 17:00:00,P.A. Bolzano,4,1,5,84,89,11,2252,292,2633
2020-06-22 17:00:00,P.A. Trento,0,0,0,53,53,1,3945,466,4464
2020-06-22 17:00:00,Piemonte,346,19,365,1605,1970,7,25223,4055,31248
2020-06-22 17:00:00,Puglia,33,0,33,185,218,0,3769,540,4527
2020-06-22 17:00:00,Sardegna,9,0,9,19,28,0,1209,132,1369
2020-06-22 17:00:00,Sicilia,20,6,26,115,141,0,2651,280,3072
2020-06-22 17:00:00,Toscana,18,9,27,333,360,1,8752,1099,10211
2020-06-22 17:00:00,Umbria,4,1,5,8,13,0,1347,78,1438
2020-06-22 17:00:00,Valle d'Aosta,4,0,4,1,5,0,1042,146,1193
2020-06-22 17:00:00,Veneto,29,1,30,555,585,2,16659,2003,19247
2020-06-23 17:00:00,Abruzzo,46,3,49,342,391,0,2431,460,3282
2020-06-23 17:00:00,Basilicata,1,0,1,7,8,0,366,27,401
2020-06-23 17:00:00,Calabria,9,0,9,19,28,1,1050,97,1175
2020-06-23 17:00:00,Campania,47,0,47,94,141,10,4062,431,4634
2020-06-23 17:00:00,Emilia-Romagna,121,12,133,956,1089,17,22935,4236,28260
2020-06-23 17:00:00,Friuli Venezia Giulia,14,0,14,57,71,0,2890,344,3305
2020-06-23 17:00:00,Lazio,184,16,200,686,886,8,6315,832,8033
2020-06-23 17:00:00,Liguria,61,1,62,193,255,4,8131,1553,9939
2020-06-23 17:00:00,Lombardia,910,51,961,11942,12903,62,63691,16579,93173
2020-06-23 17:00:00,Marche,11,0,11,482,493,1,5288,994,6775
2020-06-23 17:00:00,Molise,3,0,3,40,43,0,378,23,444
2020-06-23 17:00:00,P.A. Bolzano,3,1,4,85,89,0,2252,292,2633
2020-06-23 17:00:00,P.A. Trento,0,0,0,51,51,1,3948,466,4465
2020-06-23 17:00:00,Piemonte,330,18,348,1522,1870,6,25325,4059,31254
2020-06-23 17:00:00,Puglia,32,0,32,158,190,2,3797,542,4529
2020-06-23 17:00:00,Sardegna,7,0,7,8,15,0,1213,132,1360
2020-06-23 17:00:00,Sicilia,17,5,22,110,132,1,2661,280,3073
2020-06-23 17:00:00,Toscana,20,6,26,311,337,6,8780,1100,10217
2020-06-23 17:00:00,Umbria,4,1,5,7,12,0,1348,78,1438
2020-06-23 17:00:00,Valle d'Aosta,3,0,3,2,5,0,1042,146,1193
2020-06-23 17:00:00,Veneto,30,1,31,533,564,3,16682,2004,19250
2020-06-24 17:00:00,Abruzzo,41,2,43,335,378,1,2444,461,3283
2020-06-24 17:00:00,Basilicata,1,0,1,6,7,0,367,27,401
2020-06-24 17:00:00,Calabria,9,0,9,19,28,0,1050,97,1175
2020-06-24 17:00:00,Campania,35,0,35,113,148,11,4066,431,4645
2020-06-24 17:00:00,Emilia-Romagna,117,12,129,945,1074,44,22985,4245,28304
2020-06-24 17:00:00,Friuli Venezia Giulia,13,0,13,44,57,0,2904,344,3305
2020-06-24 17:00:00,Lazio,181,13,194,675,869,6,6337,833,8039
2020-06-24 17:00:00,Liguria,59,1,60,201,261,1,8124,1555,9940
2020-06-24 17:00:00,Lombardia,692,48,740,11487,12227,88,64448,16586,93261
2020-06-24 17:00:00,Marche,12,0,12,459,471,4,5314,994,6779
2020-06-24 17:00:00,Molise,2,0,2,41,43,0,378,23,444
2020-06-24 17:00:00,P.A. Bolzano,3,1,4,86,90,1,2252,292,2634
2020-06-24 17:00:00,P.A. Trento,0,0,0,52,52,0,4395,405,4852
2020-06-24 17:00:00,Piemonte,334,18,352,1378,1730,22,25480,4066,31276
2020-06-24 17:00:00,Puglia,29,0,29,148,177,0,3809,543,4529
2020-06-24 17:00:00,Sardegna,7,0,7,8,15,1,1214,132,1361
2020-06-24 17:00:00,Sicilia,17,5,22,110,132,1,2662,280,3074
2020-06-24 17:00:00,Toscana,26,5,31,299,330,5,8791,1101,10222
2020-06-24 17:00:00,Umbria,3,1,4,7,11,1,1349,79,1439
2020-06-24 17:00:00,Valle d'Aosta,3,0,3,3,6,1,1042,146,1194
2020-06-24 17:00:00,Veneto,26,1,27,522,549,3,16700,2004,19253
2020-06-25 17:00:00,Abruzzo,32,2,34,337,371,1,2452,461,3284
2020-06-25 17:00:00,Basilicata,1,0,1,6,7,0,367,27,401
2020-06-25 17:00:00,Calabria,10,0,10,18,28,0,1050,97,1175
2020-06-25 17:00:00,Campania,47,0,47,117,164,17,4067,431,4662
2020-06-25 17:00:00,Emilia-Romagna,114,11,125,943,1068,47,23034,4249,28351
2020-06-25 17:00:00,Friuli Venezia Giulia,12,0,12,41,53,0,2907,345,3305
2020-06-25 17:00:00,Lazio,181,12,193,669,862,12,6354,835,8051
2020-06-25 17:00:00,Liguria,56,1,57,202,259,14,8139,1556,9954
2020-06-25 17:00:00,Lombardia,622,48,670,11322,11992,170,64831,16608,93431
2020-06-25 17:00:00,Marche,10,0,10,450,460,2,5330,991,6781
2020-06-25 17:00:00,Molise,2,0,2,34,36,0,385,23,444
2020-06-25 17:00:00,P.A. Bolzano,3,1,4,83,87,0,2255,292,2634
2020-06-25 17:00:00,P.A. Trento,1,0,1,51,52,3,4398,405,4855
2020-06-25 17:00:00,Piemonte,316,15,331,1350,1681,20,25544,4071,31296
2020-06-25 17:00:00,Puglia,27,0,27,146,173,1,3814,543,4530
2020-06-25 17:00:00,Sardegna,6,0,6,8,14,1,1216,132,1362
2020-06-25 17:00:00,Sicilia,17,5,22,108,130,2,2666,280,3076
2020-06-25 17:00:00,Toscana,24,6,30,294,324,2,8799,1101,10224
2020-06-25 17:00:00,Umbria,3,1,4,6,10,0,1350,79,1439
2020-06-25 17:00:00,Valle d'Aosta,2,0,2,3,5,0,1043,146,1194
2020-06-25 17:00:00,Veneto,29,1,30,497,527,4,16724,2006,19257
2020-06-26 17:00:00,Abruzzo,30,2,32,326,358,1,2466,461,3285
2020-06-26 17:00:00,Basilicata,1,0,1,6,7,0,367,27,401
2020-06-26 17:00:00,Calabria,9,0,9,21,30,3,1051,97,1178
2020-06-26 17:00:00,Campania,41,1,42,122,164,3,4070,431,4665
2020-06-26 17:00:00,Emilia-Romagna,109,12,121,923,1044,46,23097,4252,28393
2020-06-26 17:00:00,Friuli Venezia Giulia,13,0,13,35,48,2,2914,345,3307
2020-06-26 17:00:00,Lazio,185,13,198,618,816,13,6412,836,8064
2020-06-26 17:00:00,Liguria,54,3,57,207,264,4,8138,1556,9958
2020-06-26 17:00:00,Lombardia,501,47,548,11092,11640,156,65323,16624,93587
2020-06-26 17:00:00,Marche,10,0,10,397,407,2,5385,991,6783
2020-06-26 17:00:00,Molise,1,0,1,28,29,1,393,23,445
2020-06-26 17:00:00,P.A. Bolzano,3,1,4,81,85,0,2257,292,2634
2020-06-26 17:00:00,P.A. Trento,1,0,1,51,52,4,4402,405,4859
2020-06-26 17:00:00,Piemonte,307,14,321,1264,1585,15,25649,4077,31311
2020-06-26 17:00:00,Puglia,27,0,27,126,153,1,3835,543,4531
2020-06-26 17:00:00,Sardegna,5,0,5,7,12,0,1218,132,1362
2020-06-26 17:00:00,Sicilia,18,4,22,107,129,0,2666,281,3076
2020-06-26 17:00:00,Toscana,21,6,27,287,314,2,8809,1103,10226
2020-06-26 17:00:00,Umbria,2,1,3,7,10,1,1351,79,1440
2020-06-26 17:00:00,Valle d'Aosta,2,0,2,2,4,0,1044,146,1194
2020-06-26 17:00:00,Veneto,16,1,17,470,487,5,16768,2007,19262
2020-06-27 17:00:00,Abruzzo,31,2,33,304,337,0,2487,461,3285
2020-06-27 17:00:00,Basilicata,1,0,1,6,7,0,367,27,401
2020-06-27 17:00:00,Calabria,9,0,9,22,31,1,1051,97,1179
2020-06-27 17:00:00,Campania,45,0,45,118,163,0,4071,431,4665
2020-06-27 17:00:00,Emilia-Romagna,106,11,117,924,1041,42,23142,4252,28435
2020-06-27 17:00:00,Friuli Venezia Giulia,12,0,12,30,42,0,2920,345,3307
2020-06-27 17:00:00,Lazio,185,13,198,629,827,18,6418,837,8082
2020-06-27 17:00:00,Liguria,49,3,52,216,268,5,8138,1557,9963
2020-06-27 17:00:00,Lombardia,415,43,458,10534,10992,77,66046,16626,93664
2020-06-27 17:00:00,Marche,9,0,9,348,357,2,5437,991,6785
2020-06-27 17:00:00,Molise,0,0,0,26,26,0,396,23,445
2020-06-27 17:00:00,P.A. Bolzano,4,1,5,82,87,2,2257,292,2636
2020-06-27 17:00:00,P.A. Trento,2,0,2,49,51,1,4404,405,4860
2020-06-27 17:00:00,Piemonte,303,12,315,1188,1503,11,25739,4080,31322
2020-06-27 17:00:00,Puglia,27,0,27,120,147,0,3841,543,4531
2020-06-27 17:00:00,Sardegna,6,0,6,7,13,1,1218,132,1363
2020-06-27 17:00:00,Sicilia,20,4,24,106,130,1,2666,281,3077
2020-06-27 17:00:00,Toscana,14,6,20,298,318,12,8817,1103,10238
2020-06-27 17:00:00,Umbria,2,1,3,7,10,0,1350,80,1440
2020-06-27 17:00:00,Valle d'Aosta,2,0,2,2,4,0,1044,146,1194
2020-06-27 17:00:00,Veneto,18,1,19,463,482,2,16775,2007,19264
2020-06-28 17:00:00,Abruzzo,28,2,30,254,284,1,2540,462,3286
2020-06-28 17:00:00,Basilicata,1,0,1,1,2,0,372,27,401
2020-06-28 17:00:00,Calabria,4,0,4,22,26,1,1057,97,1180
2020-06-28 17:00:00,Campania,39,0,39,124,163,0,4071,431,4665
2020-06-28 17:00:00,Emilia-Romagna,108,12,120,922,1042,21,23161,4253,28456
2020-06-28 17:00:00,Friuli Venezia Giulia,12,0,12,26,38,1,2925,345,3308
2020-06-28 17:00:00,Lazio,187,13,200,641,841,14,6418,837,8096
2020-06-28 17:00:00,Liguria,48,3,51,221,272,4,8137,1558,9967
2020-06-28 17:00:00,Lombardia,323,43,366,10581,10947,97,66175,16639,93761
2020-06-28 17:00:00,Marche,9,0,9,311,320,0,5474,991,6785
2020-06-28 17:00:00,Molise,0,0,0,26,26,0,396,23,445
2020-06-28 17:00:00,P.A. Bolzano,3,1,4,81,85,1,2260,292,2637
2020-06-28 17:00:00,P.A. Trento,2,0,2,52,54,3,4404,405,4863
2020-06-28 17:00:00,Piemonte,305,12,317,1178,1495,14,25756,4085,31336
2020-06-28 17:00:00,Puglia,27,0,27,119,146,0,3842,543,4531
2020-06-28 17:00:00,Sardegna,6,0,6,8,14,1,1218,132,1364
2020-06-28 17:00:00,Sicilia,21,4,25,105,130,0,2666,281,3077
2020-06-28 17:00:00,Toscana,16,6,22,301,323,5,8817,1103,10243
2020-06-28 17:00:00,Umbria,2,1,3,6,9,0,1351,80,1440
2020-06-28 17:00:00,Valle d'Aosta,3,0,3,1,4,0,1044,146,1194
2020-06-28 17:00:00,Veneto,16,1,17,443,460,11,16807,2008,19275
2020-06-29 17:00:00,Abruzzo,28,2,30,252,282,1,2543,462,3287
2020-06-29 17:00:00,Basilicata,1,0,1,2,3,1,372,27,402
2020-06-29 17:00:00,Calabria,4,0,4,22,26,0,1057,97,1180
2020-06-29 17:00:00,Campania,20,0,20,142,162,1,4073,431,4666
2020-06-29 17:00:00,Emilia-Romagna,111,12,123,909,1032,16,23185,4255,28472
2020-06-29 17:00:00,Friuli Venezia Giulia,12,0,12,24,36,0,2927,345,3308
2020-06-29 17:00:00,Lazio,190,13,203,637,840,9,6428,837,8105
2020-06-29 17:00:00,Liguria,47,3,50,227,277,7,8139,1558,9974
2020-06-29 17:00:00,Lombardia,321,43,364,10459,10823,78,66376,16640,93839
2020-06-29 17:00:00,Marche,9,0,9,265,274,0,5520,991,6785
2020-06-29 17:00:00,Molise,0,0,0,26,26,0,396,23,445
2020-06-29 17:00:00,P.A. Bolzano,2,1,3,82,85,2,2262,292,2639
2020-06-29 17:00:00,P.A. Trento,1,0,1,52,53,0,4405,405,4863
2020-06-29 17:00:00,Piemonte,283,11,294,1196,1490,2,25761,4087,31338
2020-06-29 17:00:00,Puglia,28,0,28,117,145,0,3843,543,4531
2020-06-29 17:00:00,Sardegna,6,0,6,8,14,0,1218,132,1364
2020-06-29 17:00:00,Sicilia,21,3,24,103,127,1,2670,281,3078
2020-06-29 17:00:00,Toscana,14,6,20,307,327,5,8817,1104,10248
2020-06-29 17:00:00,Umbria,2,1,3,6,9,0,1351,80,1440
2020-06-29 17:00:00,Valle d'Aosta,3,0,3,0,3,0,1045,146,1194
2020-06-29 17:00:00,Veneto,17,1,18,444,462,3,16808,2008,19278
2020-06-30 17:00:00,Abruzzo,33,0,33,164,197,0,2626,464,3287
2020-06-30 17:00:00,Basilicata,1,0,1,2,3,0,372,27,402
2020-06-30 17:00:00,Calabria,4,0,4,23,27,1,1057,97,1181
2020-06-30 17:00:00,Campania,29,0,29,152,181,24,4077,432,4690
2020-06-30 17:00:00,Emilia-Romagna,108,12,120,890,1010,20,23222,4260,28492
2020-06-30 17:00:00,Friuli Venezia Giulia,9,0,9,36,45,0,2918,345,3308
2020-06-30 17:00:00,Lazio,189,13,202,634,836,5,6437,837,8110
2020-06-30 17:00:00,Liguria,46,3,49,231,280,3,8139,1558,9977
2020-06-30 17:00:00,Lombardia,297,42,339,9721,10060,62,67197,16644,93901
2020-06-30 17:00:00,Marche,8,0,8,258,266,0,5528,991,6785
2020-06-30 17:00:00,Molise,0,0,0,25,25,0,397,23,445
2020-06-30 17:00:00,P.A. Bolzano,3,1,4,80,84,0,2263,292,2639
2020-06-30 17:00:00,P.A. Trento,1,0,1,49,50,0,4408,405,4863
2020-06-30 17:00:00,Piemonte,267,12,279,1144,1423,11,25836,4090,31349
2020-06-30 17:00:00,Puglia,25,0,25,104,129,0,3857,545,4531
2020-06-30 17:00:00,Sardegna,6,0,6,8,14,2,1219,133,1366
2020-06-30 17:00:00,Sicilia,19,3,22,106,128,2,2670,282,3080
2020-06-30 17:00:00,Toscana,17,6,23,306,329,2,8817,1104,10250
2020-06-30 17:00:00,Umbria,3,1,4,6,10,1,1351,80,1441
2020-06-30 17:00:00,Valle d'Aosta,4,0,4,0,4,1,1045,146,1195
2020-06-30 17:00:00,Veneto,21,0,21,441,462,8,16812,2012,19286
2020-07-01 17:00:00,Abruzzo,32,0,32,138,170,2,2655,464,3289
2020-07-01 17:00:00,Basilicata,0,0,0,2,2,0,373,27,402
2020-07-01 17:00:00,Calabria,4,0,4,22,26,0,1058,97,1181
2020-07-01 17:00:00,Campania,16,0,16,173,189,9,4078,432,4699
2020-07-01 17:00:00,Emilia-Romagna,104,10,114,888,1002,16,23242,4264,28508
2020-07-01 17:00:00,Friuli Venezia Giulia,6,0,6,50,56,4,2911,345,3312
2020-07-01 17:00:00,Lazio,190,12,202,630,832,9,6448,839,8119
2020-07-01 17:00:00,Liguria,42,3,45,235,280,5,8144,1558,9982
2020-07-01 17:00:00,Lombardia,277,41,318,9620,9938,109,67422,16650,94010
2020-07-01 17:00:00,Marche,8,0,8,240,248,5,5551,987,6786
2020-07-01 17:00:00,Molise,0,0,0,25,25,0,397,23,445
2020-07-01 17:00:00,P.A. Bolzano,3,1,4,80,84,3,2266,292,2642
2020-07-01 17:00:00,P.A. Trento,1,0,1,46,47,1,4412,405,4864
2020-07-01 17:00:00,Piemonte,260,11,271,1082,1353,16,25921,4091,31365
2020-07-01 17:00:00,Puglia,24,0,24,88,112,0,3873,545,4530
2020-07-01 17:00:00,Sardegna,5,0,5,6,11,0,1222,133,1366
2020-07-01 17:00:00,Sicilia,18,3,21,105,126,1,2673,282,3081
2020-07-01 17:00:00,Toscana,13,5,18,305,323,4,8825,1106,10254
2020-07-01 17:00:00,Umbria,3,1,4,6,10,0,1351,80,1441
2020-07-01 17:00:00,Valle d'Aosta,2,0,2,1,3,0,1046,146,1195
2020-07-01 17:00:00,Veneto,17,0,17,401,418,3,16849,2022,19289
2020-07-02 17:00:00,Abruzzo,28,0,28,132,160,3,2668,464,3292
2020-07-02 17:00:00,Basilicata,0,0,0,2,2,0,373,27,402
2020-07-02 17:00:00,Calabria,4,0,4,21,25,0,1059,97,1181
2020-07-02 17:00:00,Campania,15,0,15,175,190,3,4080,432,4702
2020-07-02 17:00:00,Emilia-Romagna,96,9,105,898,1003,27,23267,4265,28535
2020-07-02 17:00:00,Friuli Venezia Giulia,6,0,6,56,62,2,2907,345,3314
2020-07-02 17:00:00,Lazio,188,11,199,632,831,11,6460,839,8130
2020-07-02 17:00:00,Liguria,41,3,44,237,281,2,8145,1558,9984
2020-07-02 17:00:00,Lombardia,241,41,282,9545,9827,98,67610,16671,94108
2020-07-02 17:00:00,Marche,8,0,8,230,238,3,5564,987,6789
2020-07-02 17:00:00,Molise,0,0,0,21,21,0,401,23,445
2020-07-02 17:00:00,P.A. Bolzano,3,0,3,81,84,0,2266,292,2642
2020-07-02 17:00:00,P.A. Trento,1,0,1,45,46,1,4414,405,4865
2020-07-02 17:00:00,Piemonte,248,11,259,1040,1299,13,25983,4096,31378
2020-07-02 17:00:00,Puglia,24,0,24,85,109,0,3876,545,4530
2020-07-02 17:00:00,Sardegna,7,0,7,6,13,2,1222,133,1368
2020-07-02 17:00:00,Sicilia,17,3,20,114,134,9,2674,282,3090
2020-07-02 17:00:00,Toscana,11,3,14,310,324,4,8825,1109,10258
2020-07-02 17:00:00,Umbria,3,1,4,7,11,3,1353,80,1444
2020-07-02 17:00:00,Valle d'Aosta,2,0,2,1,3,0,1046,146,1195
2020-07-02 17:00:00,Veneto,20,0,20,377,397,20,16890,2022,19309
2020-07-03 17:00:00,Abruzzo,27,0,27,129,156,6,2678,464,3298
2020-07-03 17:00:00,Basilicata,0,0,0,4,4,2,373,27,404
2020-07-03 17:00:00,Calabria,4,0,4,21,25,1,1060,97,1182
2020-07-03 17:00:00,Campania,35,0,35,162,197,10,4083,432,4712
2020-07-03 17:00:00,Emilia-Romagna,87,9,96,915,1011,27,23284,4267,28562
2020-07-03 17:00:00,Friuli Venezia Giulia,6,0,6,62,68,4,2905,345,3318
2020-07-03 17:00:00,Lazio,188,11,199,627,826,11,6475,840,8141
2020-07-03 17:00:00,Liguria,40,3,43,240,283,3,8146,1558,9987
2020-07-03 17:00:00,Lombardia,241,41,282,9395,9677,115,67871,16675,94223
2020-07-03 17:00:00,Marche,6,0,6,221,227,0,5575,987,6789
2020-07-03 17:00:00,Molise,0,0,0,21,21,0,401,23,445
2020-07-03 17:00:00,P.A. Bolzano,3,0,3,80,83,0,2267,292,2642
2020-07-03 17:00:00,P.A. Trento,2,0,2,44,46,6,4420,405,4871
2020-07-03 17:00:00,Piemonte,235,10,245,1030,1275,16,26019,4100,31394
2020-07-03 17:00:00,Puglia,21,0,21,88,109,3,3879,545,4533
2020-07-03 17:00:00,Sardegna,6,0,6,8,14,1,1222,133,1369
2020-07-03 17:00:00,Sicilia,16,2,18,117,135,1,2674,282,3091
2020-07-03 17:00:00,Toscana,13,3,16,307,323,9,8832,1112,10267
2020-07-03 17:00:00,Umbria,4,0,4,6,10,2,1356,80,1446
2020-07-03 17:00:00,Valle d'Aosta,3,0,3,1,4,1,1046,146,1196
2020-07-03 17:00:00,Veneto,19,0,19,371,390,5,16901,2023,19314
2020-07-04 17:00:00,Abruzzo,28,0,28,131,159,7,2682,464,3305
2020-07-04 17:00:00,Basilicata,0,0,0,4,4,0,373,27,404
2020-07-04 17:00:00,Calabria,3,0,3,23,26,1,1060,97,1183
2020-07-04 17:00:00,Campania,37,0,37,161,198,2,4084,432,4714
2020-07-04 17:00:00,Emilia-Romagna,88,8,96,941,1037,51,23309,4267,28613
2020-07-04 17:00:00,Friuli Venezia Giulia,6,0,6,67,73,8,2908,345,3326
2020-07-04 17:00:00,Lazio,197,11,208,646,854,31,6477,841,8172
2020-07-04 17:00:00,Liguria,39,2,41,242,283,4,8150,1558,9991
2020-07-04 17:00:00,Lombardia,231,36,267,9159,9426,95,68201,16691,94318
2020-07-04 17:00:00,Marche,5,0,5,198,203,0,5599,987,6789
2020-07-04 17:00:00,Molise,0,0,0,21,21,0,401,23,445
2020-07-04 17:00:00,P.A. Bolzano,3,0,3,82,85,3,2268,292,2645
2020-07-04 17:00:00,P.A. Trento,2,0,2,46,48,2,4420,405,4873
2020-07-04 17:00:00,Piemonte,225,9,234,983,1217,11,26086,4102,31405
2020-07-04 17:00:00,Puglia,21,0,21,90,111,3,3880,545,4536
2020-07-04 17:00:00,Sardegna,6,0,6,7,13,0,1223,133,1369
2020-07-04 17:00:00,Sicilia,15,2,17,121,138,3,2674,282,3094
2020-07-04 17:00:00,Toscana,11,2,13,311,324,9,8838,1114,10276
2020-07-04 17:00:00,Umbria,4,0,4,5,9,1,1358,80,1447
2020-07-04 17:00:00,Valle d'Aosta,3,0,3,1,4,0,1046,146,1196
2020-07-04 17:00:00,Veneto,16,1,17,371,388,4,16907,2023,19318
2020-07-05 17:00:00,Abruzzo,30,0,30,133,163,4,2682,464,3309
2020-07-05 17:00:00,Basilicata,0,0,0,4,4,0,373,27,404
2020-07-05 17:00:00,Calabria,3,0,3,23,26,0,1060,97,1183
2020-07-05 17:00:00,Campania,36,0,36,165,201,5,4086,432,4719
2020-07-05 17:00:00,Emilia-Romagna,88,9,97,932,1029,24,23340,4268,28637
2020-07-05 17:00:00,Friuli Venezia Giulia,7,0,7,66,73,0,2908,345,3326
2020-07-05 17:00:00,Lazio,199,11,210,651,861,14,6484,841,8186
